contig 	 read_length
NR_003286.4	1032
NR_046235.3	1
*	2539
*	1092
NR_046235.3	790
NR_003286.4	1
NR_046235.3	375
NR_003287.4	1
NM_001007559.3	4678
NM_001308201.2	1
NM_005637.4	1
NM_001308201.2	1568
NM_001007559.3	1
NM_005637.4	1
*	3372
NM_018321.4	1870
NR_169875.1	1
NR_169876.1	1
*	677
NR_110396.1	1347
*	1760
*	2038
*	1665
*	1828
NM_181741.4	570
NM_001374270.1	1
NM_001190881.3	1
NM_001366306.2	1
NM_001366307.2	1
NM_001366305.2	1
NM_001366305.2	218
*	1013
*	294
*	2358
NM_001006.5	444
NR_003287.4	1189
NR_046235.3	1
NM_001190702.2	633
NM_001190470.2	1
*	355
NM_001190487.2	526
NM_001190452.2	1
NM_001190708.2	1
NM_001190702.2	1
*	273
*	404
NM_001256879.2	1464
NM_006230.4	1
NM_001127218.3	1
NM_001256879.2	531
NM_001127218.3	1
NM_006230.4	1
*	2846
NR_046235.3	1733
NR_003287.4	1
NR_145484.1	448
NR_034089.1	1
NR_125926.1	1
NM_024516.4	1277
*	288
NM_001322232.2	1084
NM_001322234.2	1
NM_001322233.2	1
NM_001322227.2	1
NM_001322228.2	1
NM_001322236.2	1
*	524
*	644
NM_001190702.2	546
NM_001190470.2	1
*	2846
NM_002819.5	2601
NM_031990.4	1
NM_031991.4	1
*	2754
NR_003287.4	1734
NR_046235.3	1
*	1318
NM_021269.3	1169
NM_001297560.2	1
NM_001297561.2	1
NM_000599.4	715
NM_000599.4	185
*	1701
*	2730
*	399
*	1688
NM_152318.3	2883
NR_130922.1	879
NR_130921.2	1
NR_130923.1	1
NM_001322815.2	1
NM_001322814.2	1
NM_000636.4	1
NM_001317960.1	748
NM_012255.5	1
NM_001190470.2	700
NM_001190702.2	1
*	283
NR_046235.3	541
NR_003286.4	1
*	2238
NM_001370209.1	2441
NM_001370208.1	1
NM_001184906.2	1
NM_032875.3	1
*	1697
NM_000661.5	900
NM_001024921.4	1
NR_144567.1	1273
NR_144568.1	1
NR_002819.4	1
NM_005556.4	1389
NR_003286.4	372
NR_046235.3	1
*	6825
*	1110
NM_001363146.1	479
NM_145201.6	1
NM_001363145.1	1
*	1042
*	379
NM_032627.5	925
NM_001009998.4	1
*	869
NR_045058.2	477
NM_014233.4	1
NM_001076684.3	1
NM_001076683.2	1
*	519
NR_046235.3	928
NR_003287.4	1
NM_152318.3	515
NR_002728.3	1
NM_001001921.2	1
NR_164308.1	1
NR_164310.1	1
NR_126435.1	1
NM_182547.4	1053
NM_001303062.2	1
NM_001303061.2	1
NM_001303059.2	1
NM_001195602.2	611
NM_001375769.1	1
NM_001195604.2	1
NR_164738.1	1
NM_012247.5	1
NR_047469.1	1508
NR_002728.3	1
NR_126435.1	1
NR_164310.1	1
NR_164308.1	1
NM_152367.3	1
NM_152367.3	355
*	2515
*	915
*	319
NM_000365.6	1213
NM_001159287.1	1
NM_001258026.2	1
NR_040091.1	1339
NR_029472.2	115
NM_003093.3	1
NR_046235.3	320
NR_003287.4	1
NR_003286.4	1822
NR_046235.3	1
NR_046235.3	163
NR_003286.4	1
NM_001190472.2	397
NM_001190708.2	1
NM_001190487.2	248
NM_001190702.2	1
NM_007126.5	322
NM_001354927.2	1
NM_001354928.2	1
NR_003286.4	1437
NR_046235.3	1
*	1150
NM_001190702.2	1470
NM_001190702.2	329
NM_005340.7	682
NR_024611.3	1
NR_024610.3	1
NR_134494.2	1
NR_073488.2	1
NR_134495.2	1
NR_145459.1	1693
NR_144567.1	1
NR_144568.1	1
NR_002819.4	1
NR_144567.1	360
NR_003287.4	1292
NR_046235.3	1
NM_001130820.3	767
NM_001130821.3	1
NM_001130822.3	1
NM_001287526.1	1
NM_001287525.2	1
NM_022777.4	1
NM_001190470.2	1036
NM_001190702.2	1
NM_001190470.2	401
NM_001190702.2	1
NM_001190470.2	317
NM_001190702.2	1
*	3489
NR_046235.3	1063
NR_003287.4	1
*	446
NM_203505.3	2078
NM_012297.5	1
NM_203504.3	1
NM_203505.3	749
NM_203504.3	1
NM_012297.5	1
NM_001214907.1	1212
NM_001214909.2	1
NM_001324494.2	1
NM_001214906.1	1
NM_152652.3	1
NR_003286.4	404
NR_046235.3	1
NM_005732.4	421
*	452
NM_001330238.2	293
NM_001161819.3	1
NM_001330237.2	1
NM_012223.5	1
NM_001130158.3	1
*	341
NM_003969.4	1155
NR_046235.3	1213
NR_003286.4	1
*	1637
*	414
*	251
NM_031423.4	1420
NM_145697.3	1
NR_046235.3	1545
NR_003286.4	1
NM_001077180.3	1668
NM_016025.5	1
NM_001288660.2	1
NM_001288659.2	1
NM_002276.5	1709
*	989
*	1590
*	811
NM_003792.4	862
NM_001281297.2	1
NM_001281299.2	1
NM_001281298.2	1
*	1346
NM_000723.5	497
*	377
NR_026717.1	1308
NM_004197.2	1
NM_032454.1	1
*	396
*	2123
NR_003287.4	246
NR_046235.3	1
*	2389
NM_032233.3	2846
*	500
NR_003286.4	1194
NR_046235.3	1
NM_014317.5	1713
NM_001321979.2	1
NM_001321978.2	1
*	1559
*	1912
NM_001190470.2	471
NM_001190702.2	1
NM_001144945.1	620
NM_001144944.1	1
NM_033546.4	1
NM_001190702.2	1477
NM_001351594.2	602
NM_001308042.3	1
NR_147249.2	1
NR_147248.2	1
NR_147253.2	1
NR_147244.2	1
NM_005556.4	1904
NM_005556.4	193
NM_001190452.2	953
NM_001190702.2	1
*	264
*	2228
NM_001861.6	753
NM_001318786.3	1
NM_001318797.3	1
NM_001318794.2	1
NM_001318788.2	1
NM_001190702.2	1713
NM_001190470.2	184
NM_001190702.2	1
*	991
*	2105
NR_003287.4	249
NR_046235.3	1
*	1556
NM_003922.4	6636
NM_003922.4	178
NM_019048.4	3275
NM_001353497.2	1
NM_019048.4	302
NM_001353493.2	1
NM_001353497.2	1
*	1837
*	2211
NM_004462.5	1426
NM_001287743.2	1
NM_001287742.2	1
NM_001287748.1	1
NM_001287747.1	1
NM_001287745.2	1
NM_014607.4	844
NM_014607.4	172
NM_016125.4	2812
NM_016125.4	718
NR_002924.3	1
*	463
NR_046235.3	1693
NR_003286.4	1
NM_015686.3	2825
NM_014465.4	707
NR_110133.1	1
NM_001004686.3	1
NM_001385855.1	1
NR_029405.1	1
NM_013940.4	1
NM_020729.3	85
*	316
NM_001018068.2	1803
NM_001018067.2	1
NM_015640.4	1
NM_001018069.2	1
NM_015640.4	705
NM_001018067.2	1
NM_001018069.2	1
*	2220
NM_001190702.2	1414
NM_001190470.2	1
NR_003286.4	613
NR_046235.3	1
NM_002489.4	427
NR_003286.4	742
NR_046235.3	1
*	1313
NM_002032.3	1347
NM_002032.3	113
NR_046235.3	1145
NR_003287.4	1
NR_003287.4	1636
NR_046235.3	1
*	1074
*	222
NR_046235.3	1912
NR_003287.4	1
*	524
*	449
*	1551
*	1412
*	805
*	431
*	996
*	226
*	4960
*	3209
*	298
NM_024697.3	2248
NM_001385712.1	1
NM_001178129.2	1
NM_001145678.3	1
NR_026731.1	1
NM_032086.2	1
*	3533
NM_014734.4	671
*	788
NM_138793.4	1515
NM_001159773.2	1
NM_001159772.2	1
NR_003286.4	1523
NR_046235.3	1
*	743
*	2015
*	874
*	713
NR_003287.4	743
NR_046235.3	1
*	536
NM_001080467.3	1309
NR_003286.4	885
NR_046235.3	1
NR_003287.4	504
NR_046235.3	1
NM_000981.4	1005
NM_001330200.1	1
NM_152367.3	346
NR_125368.1	1
NM_001366306.2	1
NM_001366307.2	1
NM_001366305.2	1
NR_002728.3	1
*	380
NM_001008727.5	4947
NM_001308269.3	1
*	265
*	1891
*	956
NR_110257.1	547
NM_001145204.3	1
NM_152400.3	1
NM_001178065.2	1
NM_000388.4	1
NR_126435.1	1
NM_024813.3	198
*	1170
NM_001190452.2	1104
NM_001190452.2	502
NM_001190702.2	1
NM_001190708.2	1
NM_001190487.2	1
NM_001190472.2	1
NM_001190702.2	1
*	938
NR_002819.4	327
NR_144568.1	1
NR_145459.1	1
NR_144567.1	1
NR_003287.4	1834
NR_046235.3	1
*	309
*	937
NM_001190702.2	977
NM_001190470.2	1
NM_001190470.2	253
NM_001190702.2	1
*	1182
NM_002294.3	755
*	317
*	848
NM_032340.4	707
NM_032340.4	169
NR_046235.3	1794
NR_003286.4	1
NR_046235.3	1222
NR_003287.4	1
*	344
*	1545
*	1742
NR_027768.1	1771
NR_003561.2	1
NR_036647.1	561
NR_147244.2	1
NM_001202519.3	1
NM_001202516.3	1
NM_003879.7	1
NM_018641.5	1523
NM_032802.4	1
NM_001378473.1	1
NM_024869.3	1
NM_001171660.2	1
NM_001355409.3	1
NR_037669.2	1051
NM_001199817.2	1
NM_024051.4	1
NM_024069.4	1067
NM_001171948.2	1
NM_001171949.2	1
*	720
*	1821
NM_152318.3	523
NR_034022.1	1
NM_024813.3	1
*	688
NR_047469.1	2098
NM_001322819.2	1
NM_001322815.2	1
NM_001322820.2	1
NM_000636.4	1
NR_002728.3	1
NM_001322820.2	670
NM_021215.4	722
NM_021215.4	131
NR_046235.3	445
NR_003287.4	1
*	1616
NM_006888.6	1559
NM_001363669.2	1
NM_001363670.2	1
NM_014465.4	811
NM_152367.3	1
NR_047679.1	1
NM_152400.3	1
NM_020729.3	1
NM_152318.3	1
NR_003287.4	1719
NR_046235.3	1
NM_007240.3	1381
NR_003287.4	348
NR_046235.3	1
*	694
*	2710
NR_046235.3	878
NR_003287.4	1
*	541
*	1074
*	849
NR_130931.1	932
*	1165
NR_003255.2	860
NR_159946.1	1
NR_125920.1	1
NM_024652.6	1
NR_023923.2	345
NR_125428.1	1
NR_103746.1	1
NR_125920.1	209
*	986
NR_046235.3	1062
NR_003287.4	1
NR_003287.4	1675
NR_046235.3	1
NR_003287.4	1629
NR_046235.3	1
NM_000977.4	450
NM_001243131.1	1
NM_033251.2	1
NR_046235.3	514
NR_003286.4	1
*	952
NR_046235.3	1129
NR_003287.4	1
*	2809
NM_001190452.2	1787
NM_001190702.2	1
NM_001190452.2	759
NM_001190702.2	1
NM_001190702.2	1678
NM_001190470.2	1
NM_001190702.2	771
NM_001190470.2	1
*	837
*	1638
NM_013237.4	586
NM_001142935.2	1
NM_001271828.2	1
NM_001271828.2	142
NM_001142935.2	1
NM_013237.4	1
*	932
NM_005401.5	2666
NM_001291746.2	697
NM_002908.4	1
NM_001366307.2	1
NM_001366305.2	1
NM_001366306.2	1
NM_152400.3	1
NM_001366306.2	243
*	296
NM_139323.4	1148
NM_003404.5	1
NM_004343.4	1737
NM_004343.4	767
NR_046235.3	366
NR_003286.4	1
*	2289
*	1911
*	1002
*	457
NM_001190470.2	1273
NM_001190702.2	1
NM_001190470.2	122
NM_001190702.2	1
NM_006568.3	1619
NM_006568.3	658
*	2472
NM_002696.3	1652
NM_002696.3	673
*	2431
*	1154
NR_046235.3	804
NR_003287.4	1
NR_046235.3	423
NR_003287.4	1
NM_024884.3	1316
NM_001366306.2	1
NM_001366305.2	1
NM_001366307.2	1
NR_164692.1	1
NM_001375458.1	1
*	862
*	378
NM_138357.2	1936
NR_073062.2	1
NM_001270680.2	1
NR_046235.3	1056
NR_003286.4	1
NR_003286.4	125
NR_046235.3	1
NM_001997.5	558
NM_000636.4	1367
NM_001322820.2	1
NR_145974.1	1
NR_145975.1	1
NR_145973.1	1
NR_110456.2	1
NM_024813.3	411
NM_145901.3	1579
NM_002131.4	1
NM_001319078.2	1
NM_001319077.2	1
NM_145899.3	1
NM_145902.3	1
NM_021103.4	673
NM_021103.4	77
NM_006908.5	1041
NM_018890.4	1
NM_001190470.2	828
NM_001190470.2	233
NM_001190702.2	1
NM_006645.3	1240
NM_001384989.1	1009
NM_001369516.1	1
NM_001369518.1	1
NM_001384985.1	1
NM_001369520.1	1
NM_001384988.1	1
*	1520
*	1250
*	906
*	1079
NM_001207064.2	1690
NM_001207063.2	1
NM_001207065.2	1
NM_001338.5	1
*	1617
*	1061
*	1740
NR_170377.1	511
NM_001269044.3	1
NM_001269049.2	1
NR_072975.3	1
NM_001269054.2	1
NR_158219.1	1
NM_001195427.2	1120
NR_036608.2	1
NM_003016.4	1
*	1402
NR_046235.3	977
NR_003287.4	1
NM_016587.4	1821
NM_007276.5	1
NM_001418.4	2260
NM_001172705.1	1
NM_001042559.3	1
NM_001418.4	776
NM_001172705.1	1
NM_001042559.3	1
*	1267
NM_001190702.2	462
NM_001190487.2	1
NM_001190472.2	99
*	476
NM_145870.3	2082
NM_001312660.2	1
NM_145870.3	933
NM_145871.3	1
NM_145871.3	1
NM_001312660.2	1
NM_014222.3	905
NR_046235.3	573
NR_003286.4	1
*	355
NM_001005753.3	901
NM_016079.4	1
NM_001198954.1	1
NR_036454.2	1
NM_001193517.2	1
NM_001136140.2	736
NM_001366135.1	1
NM_016308.3	1
NR_046394.2	1
NR_046235.3	233
NR_003287.4	1
NM_004217.4	1380
NM_001284526.2	1
NM_001313954.2	1
NM_001313950.2	1
NM_001313952.2	1
NM_001256834.3	1
*	1122
*	842
*	612
NR_046235.3	1730
NR_003286.4	1
NR_003286.4	379
NR_046235.3	1
NR_132964.1	313
NM_001321768.2	589
NM_020813.4	1
NR_130914.1	1
NM_002031.3	1
NR_130914.1	124
NR_003287.4	965
NR_046235.3	1
NR_046235.3	657
NR_003287.4	1
*	440
NM_001288653.2	1947
NM_004859.4	1
NM_004096.5	2653
*	739
NM_000332.3	459
NM_001128164.2	1
NM_001357857.2	1
*	302
NM_001320974.2	453
NM_015850.4	3519
NM_001174065.2	1
NM_023105.3	1
NM_023110.3	1
NM_023106.3	1
NM_001174066.2	1
NM_023105.3	1218
*	988
NM_001136233.2	416
NM_002547.3	1
NM_181742.4	1
NM_001374270.1	1
NM_020297.4	1
NM_001377274.1	1
NM_001321439.2	1061
NM_024029.5	1
NM_001321440.2	1
NM_199141.2	1
NM_001370088.1	1
NM_001370089.1	1
NR_046235.3	923
NR_003287.4	1
NR_046235.3	1102
NR_003287.4	1
*	810
NM_001202431.2	1682
NM_002574.4	1
NM_181696.3	1
NM_181697.3	1
NM_001202431.2	279
NM_002574.4	1
NM_181696.3	1
*	346
NR_003286.4	1832
NR_046235.3	1
NR_046235.3	155
NR_003286.4	1
NM_001190470.2	298
NM_001190702.2	1
*	504
NR_002728.3	4177
NM_001322820.2	1
NM_000636.4	1
NM_001322814.2	1
NM_001322815.2	1
NM_001322819.2	1
NM_000876.4	2697
*	8263
NR_046235.3	1595
NR_003287.4	1
*	712
NR_037600.1	999
NR_037601.1	1
NM_001077351.2	1839
NM_001352763.2	1
NM_001352766.2	1
NM_001352764.2	1
NM_018107.5	1
NM_001352765.2	1
NM_001303624.2	651
NM_006013.5	1
NM_001303625.1	1
NM_001303626.1	1
NM_001256580.2	1
NR_003287.4	811
NR_046235.3	1
NR_003287.4	1517
NR_046235.3	1
NR_046235.3	774
NR_003286.4	1
NR_046235.3	643
NR_003286.4	1
NM_000979.4	698
NR_073022.2	1
NM_001270490.2	1
*	578
NR_003287.4	269
NR_046235.3	1
NM_003017.5	1441
NR_036610.2	1
NM_003017.5	537
NR_046235.3	1052
NR_003287.4	1
*	2253
*	218
NM_003943.5	2311
*	374
*	390
*	563
NM_001456.4	754
NM_001110556.2	1
NM_001015002.2	361
*	2259
*	1024
NM_013349.5	676
NR_026598.2	1
*	3410
NM_003374.3	1810
NR_036624.2	1
NR_036625.2	1
NM_001012.2	763
NM_005066.3	3467
NM_005066.3	1356
NR_136702.2	1
NR_136703.2	1
*	342
*	994
*	453
NM_000978.4	373
*	571
*	908
*	919
*	397
NM_001312.4	1214
NR_073084.1	1
NR_073082.2	1
NR_073085.2	1
NM_001270837.2	1
NR_073083.2	1
NM_014463.3	799
NR_046235.3	631
NR_003287.4	1
*	623
NM_017839.5	1911
NM_017839.5	612
*	620
*	276
NM_002952.4	956
*	384
NM_004859.4	756
NM_001288653.2	1
NM_004859.4	116
NM_001288653.2	1
*	1557
*	332
*	734
*	418
*	1278
*	679
*	779
*	1587
*	470
*	451
*	460
*	1818
*	1255
NR_046235.3	1572
NR_003286.4	1
*	356
*	1298
NR_046235.3	247
NR_003287.4	1
NM_001282421.3	2611
NR_111926.1	1
NM_001282420.3	1
NM_005000.5	1
NR_104168.3	1
NM_001291304.2	1
NM_001291304.2	1133
NR_003286.4	625
NR_046235.3	1
*	1698
*	1601
*	764
NM_019051.3	477
*	751
*	352
NM_006809.5	1444
NM_006809.5	185
*	577
NR_046235.3	1186
NR_003286.4	1
*	556
*	391
NR_147974.2	1729
NM_004738.5	2346
NR_036633.2	1
NM_001190470.2	274
NM_001190702.2	1
NM_001190470.2	1073
NM_001190702.2	1
NM_001190702.2	447
NM_001190470.2	1
*	1652
NM_001043352.2	439
NM_001043351.2	1
NM_001349679.2	1
NR_103461.2	1
NM_153649.4	1
NM_001278189.2	1
NM_001190708.2	1387
NM_001190702.2	1
NR_046235.3	1437
NR_003287.4	1
NM_001355197.2	6105
NM_001378474.1	1
NR_145974.1	1
NR_145975.1	1
NR_145973.1	1
NR_110456.2	1
NM_001080125.2	772
NM_001080124.2	1
NM_033356.4	1
NM_001228.4	1
NM_033355.3	1
NR_111983.2	1
NM_001080125.2	301
*	1133
*	748
NR_046235.3	277
NR_003287.4	1
*	1261
NM_001190470.2	950
NM_001190470.2	268
NM_001190702.2	1
NR_003287.4	567
NR_046235.3	1
*	465
NM_001139517.1	519
NM_001139518.1	1
NM_003690.5	1
NM_001316362.2	1
NM_004559.5	1606
*	371
NM_019004.2	1402
NR_160301.1	1643
NM_001367822.1	1
NR_160302.1	1
*	3344
NM_001143886.2	2049
NM_001244992.1	1
NM_001244990.2	1
NM_002480.3	1
NM_001143885.2	1
NM_001190470.2	662
NM_001190702.2	1
NM_001190470.2	92
NM_001190470.2	471
NM_001190702.2	1
NM_001190470.2	159
NM_001190702.2	1
NM_001190702.2	493
NM_001190470.2	1
*	1049
*	520
*	310
NR_003287.4	361
NR_046235.3	1
NM_001190470.2	428
NM_001190702.2	1
NR_003286.4	1254
NR_046235.3	1
*	418
NM_000991.5	644
NM_001136134.1	1
*	263
NM_001190452.2	1194
NM_001190702.2	1
NM_001190487.2	1
*	307
*	421
*	545
*	934
NR_046235.3	1127
NR_003286.4	1
*	396
NR_003287.4	2489
NR_046235.3	1
NR_003287.4	1562
NR_046235.3	1
*	509
*	448
*	259
NM_001190702.2	1112
NM_172071.4	757
*	282
NM_016108.4	1786
NM_001366348.1	1
NM_001366347.1	1
NM_001366350.1	1
NM_001366345.1	1
NM_001286587.2	1
NM_001366352.1	78
*	257
NM_001134779.2	5759
NM_016338.5	1
NM_001134779.2	138
NM_016338.5	1
*	950
NR_003287.4	1239
NR_046235.3	1
NR_046235.3	1187
NR_003287.4	1
NM_001320820.2	1959
NM_001320819.2	1
NM_025147.4	1
NM_001320818.1	1
NM_016304.3	455
*	326
*	1139
NR_046235.3	2155
NR_003286.4	1
NR_046235.3	386
*	632
NM_001253380.2	945
NM_002948.5	1
NM_001253382.2	1
NM_001253383.3	1
NM_001253379.2	1
*	1570
NM_001042573.3	2925
NM_001385820.1	988
NM_001385811.1	1
NM_001385814.1	1
NM_001385816.1	1
NM_001385845.1	1
NM_001385827.1	1
*	401
*	409
NM_182849.3	424
NM_182852.4	1
NM_021178.5	1
NR_047469.1	5611
NR_047469.1	2534
NR_002728.3	1
NR_002728.3	1
NM_001322819.2	1
NM_001322814.2	1
NM_001322820.2	1
NM_001130691.2	765
NM_001130692.2	1
NM_000944.5	1
NM_001130692.2	292
NM_001130691.2	1
NM_000944.5	1
NR_046235.3	573
NR_003286.4	1
NR_003286.4	97
NR_046235.3	1
*	821
*	989
*	797
NM_138462.3	1211
NM_001345968.2	1229
*	1905
NM_001135825.2	1503
NR_024212.2	1
NR_024211.2	1
NR_024209.2	1
NM_152267.4	1
NR_024210.2	1
NR_024212.2	232
*	223
NM_015655.4	1162
NM_001290261.2	1
*	1179
NR_046235.3	893
NR_003287.4	1
NM_004265.4	905
NM_001281501.1	1
NM_001281502.1	1
NM_006268.5	3241
NM_001330308.2	1
NM_005937.4	322
NR_003287.4	1603
NR_046235.3	1
*	562
*	543
NR_046235.3	1041
NR_003287.4	1
*	1160
*	786
NR_046235.3	1795
NR_003286.4	1
*	1420
*	398
*	1683
NM_001190470.2	267
NM_001190702.2	1
NM_001190487.2	1
*	2381
NM_000989.4	1026
NM_000989.4	414
NR_039981.2	287
NM_006284.4	499
NR_046235.3	197
NR_003287.4	1
*	2223
*	1276
*	2298
NR_046235.3	1500
NR_003286.4	1
*	263
NM_020884.5	1653
NR_003286.4	783
NR_046235.3	1
*	762
*	3570
*	854
*	392
NR_003286.4	1036
NR_046235.3	1
*	2689
NM_018318.5	1157
NM_001352078.2	1
NM_001352080.2	1
NM_001352081.2	1
NM_001387000.1	1
NM_001352079.2	1
NM_002031.3	1000
NM_152318.3	1
NR_125368.1	1
NM_001004692.2	1
NR_034022.1	1
NR_126435.1	1
NR_109832.1	216
*	2204
NM_001261446.2	6194
NM_182729.3	1
NM_182743.3	1
NM_001261445.2	1
NM_003330.4	1
NM_001093771.3	1
NM_182743.3	2533
*	367
NM_015350.4	1283
NM_001369817.2	1
NM_001134476.2	1
NM_001369819.2	1
NM_020772.3	1
NR_046235.3	190
NR_003286.4	1
*	1681
*	1741
*	2090
*	3882
NM_001004728.2	1024
NR_034145.1	1
NR_034144.1	1
NR_037901.1	1
NM_014379.4	1
NM_033017.4	1
NM_005431.2	171
*	911
*	1588
*	588
*	1690
NR_046235.3	506
*	422
NM_020702.5	2729
NM_001171511.3	1
NM_001171509.3	1
NM_001167924.2	1
NM_032359.4	1
NR_027701.1	1
*	1033
*	2203
*	584
NM_024299.4	737
NM_001353423.2	1
NR_148427.1	1
NM_002568.4	533
NM_001190470.2	398
NM_001190702.2	1
NM_001190702.2	905
NM_001190470.2	1
*	1721
NM_002032.3	876
*	2936
NR_002728.3	2477
NM_152318.3	1
NM_001322815.2	1
NM_000636.4	1
NM_001322814.2	1
NR_034022.1	1
NM_002908.4	1941
NM_001291746.2	1
NM_152367.3	1
NM_152400.3	1
NR_126435.1	1
NM_001366305.2	1
NM_001291746.2	779
*	805
*	251
NM_001178129.2	1757
NM_016037.4	1
NM_032086.2	1
NR_026731.1	1
NM_001134232.2	1
NM_001130524.2	1
*	493
*	2022
NR_046235.3	1341
NR_003287.4	1
NM_004252.5	2035
*	1109
NR_109890.1	2786
NM_022340.4	1
NM_001302378.2	1
NM_017890.5	287
NM_152564.5	1
*	6931
*	516
*	6073
NR_046235.3	401
NR_003287.4	1
*	639
NM_000291.4	3236
NM_000291.4	1262
*	964
*	2119
NM_001159293.2	2240
NM_052852.4	191
NM_001190702.2	834
NM_001190470.2	350
NM_001190702.2	1
NM_001190470.2	99
NR_003287.4	1705
NR_046235.3	1
NR_046235.3	602
NR_003287.4	1
NR_002728.3	1438
NM_152367.3	1
NM_001366305.2	1
NM_001366306.2	1
NM_001366307.2	1
NM_001141.3	1058
NM_001039131.2	1
NM_001039130.2	1
*	833
*	1900
NM_173808.3	796
NM_001318477.2	1
NM_020702.5	1
NR_110291.1	1
*	269
NM_001271581.3	1837
NM_018981.4	1
NR_073365.2	1
NR_073367.2	1
NR_073366.2	1
NM_014565.3	1
NM_001130026.3	47
NM_001321368.2	1176
NM_002414.5	1
NR_135623.2	1
NM_001321369.2	1
NM_001122898.3	1
NM_001321370.2	1
NM_001190702.2	356
NM_001190470.2	1
NM_006597.6	2754
NM_006597.6	813
NM_153201.4	1
NR_038958.1	950
NM_004203.5	2928
NM_182687.3	1
NM_001258451.2	1
NM_001258450.2	1
NM_182687.3	907
NM_004203.5	1
NM_001258450.2	1
NR_046235.3	492
NR_003287.4	1
*	3145
*	980
*	778
*	413
*	1954
NM_018163.3	1204
NR_046235.3	341
NR_003287.4	1
NR_046235.3	1386
NR_003287.4	1
NR_003286.4	1536
NR_046235.3	1
NR_046235.3	119
NR_003286.4	1
*	263
NM_001190470.2	552
NM_001190702.2	1
NR_003286.4	354
NR_046235.3	1
NR_027667.1	1806
NR_027170.1	1
NR_045022.1	1
NR_027168.2	1
NR_027164.1	1
NR_027160.1	1
NR_027160.1	707
*	1056
*	249
*	1089
NR_003286.4	796
NR_046235.3	1
NM_000599.4	388
NR_046235.3	599
NR_003287.4	1
NM_001308042.3	761
NR_147243.2	1
NM_001127183.4	1
NM_001351590.2	1
NM_001351593.2	1
NR_147242.2	1
NR_110665.1	199
NR_047469.1	2628
NM_001322815.2	1
NM_001322819.2	1
NM_001322820.2	1
NM_001322814.2	1
NR_002728.3	1
NM_000636.4	1122
*	232
*	1526
*	3019
NM_001190702.2	1587
NM_001190470.2	1
NM_001190470.2	649
NM_001190702.2	1
*	465
*	397
NM_001330206.2	427
NM_032339.5	1
NR_046235.3	242
NR_003287.4	1
NM_003485.3	903
NM_001348437.1	1
NM_001177676.2	1
*	268
NM_003309.4	2544
NM_003309.4	1117
NM_000291.4	2859
NM_000291.4	213
*	2281
NM_015083.4	4734
NM_016507.4	1
*	1016
NR_003287.4	1079
NR_046235.3	1
NM_015459.5	5187
NM_001290048.2	1
*	939
NM_000990.5	598
NM_002356.7	2400
NR_003287.4	1058
NR_046235.3	1
*	578
NM_152367.3	1763
NM_152400.3	1
NM_001366306.2	1
NM_001366307.2	1
NM_001291746.2	1
NM_002908.4	1
NR_002728.3	656
NM_000636.4	1
NM_001322820.2	1
NM_001322819.2	1
NM_001322815.2	1
NM_001322814.2	1
NM_001134406.2	517
NM_138290.3	1
NM_001134405.2	1
*	1472
*	1167
*	879
*	277
NM_001101.5	2138
*	571
NM_014713.5	1514
NM_014713.5	138
NM_001037808.2	3214
NM_001267574.2	1
NM_003752.5	1
NM_001199142.1	1
NM_001317857.2	1
NM_001317856.1	1
NM_001190470.2	317
NM_001190702.2	1
*	847
*	261
*	820
NR_046235.3	453
NR_003287.4	1
NM_001040663.3	854
NR_102272.2	1
NR_102272.2	261
NM_001040663.3	1
NM_002952.4	972
*	1771
*	646
NM_001011552.4	2004
NM_152367.3	1
NM_001190879.3	1
NM_181741.4	1
NM_002552.5	1
NM_001190882.3	1
NR_002728.3	554
NM_001145204.3	394
*	3909
*	943
NR_003089.2	1421
NM_017670.3	1
NR_003287.4	1683
NR_046235.3	1
*	1274
*	203
NR_003287.4	956
NR_046235.3	1
*	738
*	3326
*	1173
*	510
*	991
*	1831
*	425
*	2727
*	232
NM_005517.4	1840
NM_005517.4	558
NM_001164436.2	191
NR_125837.1	1
NR_002728.3	1
NR_027053.2	1
NM_003937.3	1
NR_110665.1	1
*	385
*	734
NM_001281438.1	1455
NM_175573.2	1
NM_001281437.1	1
NM_007002.4	1
*	1166
*	316
*	3930
NM_001370209.1	1601
NM_001184906.2	1
NM_032875.3	1
NM_001370208.1	1
NM_001367389.2	947
NM_001367388.2	1
NM_020382.7	1
NM_001324504.2	1
NM_001367386.2	1
NM_001324506.2	1
*	326
NM_003403.5	878
NR_003286.4	990
NR_046235.3	1
NM_001286795.2	1338
NM_001286793.2	1
NM_001286792.2	1
NM_001286794.2	1
NM_001166271.3	1
NM_153023.4	1
*	598
*	1077
*	880
NM_001260507.2	558
NM_001005.5	1
NM_001260506.2	1
*	662
NM_003091.4	341
NM_198216.2	1
NM_001003652.4	3775
NM_005901.6	1
NM_001135937.3	1
NM_001007024.2	1
NM_001007025.2	1
NM_004871.3	1
*	3242
NM_001042678.2	669
NM_175744.5	1
NM_001042679.2	1
NM_001302632.2	359
NM_001302633.2	1
NM_001749.4	1
NM_001003962.3	1
NM_001302632.2	78
NM_001003962.3	1
NM_001749.4	1
NM_001190470.2	1256
NM_001190702.2	1
*	574
*	298
NR_003287.4	2616
NR_046235.3	1
*	787
NR_046235.3	1230
NR_003287.4	1
NR_046235.3	935
NR_003287.4	1
NM_001190702.2	1683
