contig 	 read_length
*	508
NM_032928.4	808
NM_001349291.2	3317
NM_001008492.3	1
NM_004404.5	1
NM_001349304.2	1
NM_001321032.2	1
NM_001349307.2	1
NM_002948.5	921
NM_001253379.2	1
NM_001253383.3	1
NM_001253380.2	1
NM_001253382.2	1
NM_001282635.3	393
NM_001282634.3	1
NM_020548.9	1
NM_001352432.3	1
NM_001178041.4	1
NM_001178042.4	1
NM_021109.4	496
*	293
NM_000989.4	991
NM_000989.4	379
NM_013442.3	1240
NM_001287032.1	1
NM_001287033.2	1
NM_001287031.2	1
NM_001026.5	837
NM_001142282.2	1
NM_001142284.2	1
NM_001142283.2	1
NM_033022.4	1
NM_001376002.1	1519
NR_164750.1	1
NM_001098728.3	1
NM_001376001.1	1
NM_001376000.2	1
NM_001375998.1	1
NR_027386.2	177
NM_014598.4	1857
NR_146920.1	866
NR_110310.2	923
NM_032231.7	1
NM_001014812.3	1
NM_012423.4	761
NR_026712.1	1
NR_073024.2	1
NM_001270491.2	1
NR_111943.2	893
NM_005556.4	2608
NM_005556.4	847
NM_000993.5	550
NM_001099693.2	1
NM_001098577.3	1
NM_015871.5	797
NM_017840.4	1076
NM_001039802.2	269
NM_001791.4	1
NM_001309434.1	478
NM_003134.6	1
NM_002787.5	1530
NM_002787.5	615
NM_001190702.2	2169
NM_001190702.2	703
NM_000126.4	2483
NM_001127716.2	1
NM_000126.4	953
NM_001127716.2	1
NM_021104.2	962
NM_001035267.2	1
NM_021104.2	366
NM_001035267.2	1
NM_001350578.2	1
NM_001350575.2	1
NM_005617.4	818
NM_001025070.2	1
NM_001025071.2	1
NM_004664.4	2048
NR_136888.3	1
NM_004664.4	916
NR_136888.3	1
NM_001324423.2	1
NR_136887.2	1
NM_017775.4	414
NM_001271420.2	1
NM_001349947.2	391
NM_001349946.2	1
NM_001030.6	1
NM_012111.3	1398
NM_001321441.2	1
NM_001144944.1	613
NM_001144945.1	1
NM_033546.4	1
NM_001144945.1	121
NM_001144944.1	1
NM_033546.4	1
NM_001002.4	1163
NM_053275.4	1
NM_002961.3	1043
NM_019554.3	1
NM_019554.3	322
NM_002961.3	1
NM_001319236.2	581
NM_000995.5	1
NM_001319232.2	1
NM_001319234.1	1
NM_001319235.2	1
NM_033625.4	1
NM_001035006.5	1094
NM_001199341.3	1
NM_001369558.1	1
NM_001199344.3	1
NM_001199340.2	1
NM_001199343.3	1
NM_001199340.2	401
NM_001019.5	510
NM_001030009.2	1
NM_001030009.2	87
NM_000978.4	509
NM_001352680.2	1376
NM_001352681.1	1
NM_152834.4	1
NM_001352680.2	335
NM_152834.4	1
NM_001352681.1	1
NM_000994.4	231
NM_001007073.1	1
NM_001007074.1	1
NM_021074.5	857
NM_002634.4	724
NM_001281715.2	1
NM_001281496.2	1
NM_002273.4	3737
NR_045962.2	1
NM_001256293.2	1
NM_001256282.2	1
NM_002273.4	1655
NM_001256282.2	1
NM_001256293.2	1
NM_001537.4	676
NM_002165.4	997
NM_181353.3	1
NM_001003.3	625
NM_213725.2	1
NM_033301.3	412
NM_001317771.2	1
NM_001317782.2	1
NM_000973.5	1
*	399
NM_001866.3	591
NM_001005.5	1314
NM_001260506.2	1
NM_001256802.2	1
NM_001260507.2	1
NM_018997.3	426
NM_031901.6	1
NM_001300986.2	3349
NM_001300987.2	1
NM_001300985.2	1
NR_125356.1	1
NM_021190.4	1
NM_001300988.2	1
NM_001300989.2	1232
NM_001206798.3	2355
NM_002654.6	1
NM_001206799.2	1
NM_001206796.3	1
NM_182470.4	1
NM_001316318.2	1
*	2039
NM_000981.4	964
NM_001330200.1	1
NM_001330200.1	111
NM_000981.4	1
NR_026660.1	1
NM_057161.4	1904
NR_040101.2	1
NM_001145156.1	2640
NM_001145157.2	1
NM_021005.4	1
NM_001145155.2	1
NM_018141.4	1254
NM_079423.4	352
NM_021019.5	1
NM_002273.4	3505
NR_045962.2	1
NM_001256293.2	1
NM_001256282.2	1
NR_045962.2	1545
NM_001256293.2	1
NM_002273.4	1
NM_024292.4	411
NM_001048241.3	1
NM_181697.3	1077
NM_181696.3	1
NM_001202431.2	1
NM_002574.4	1
NM_002491.3	693
NM_001257102.2	1
NM_001002027.2	1069
NM_005175.3	1
NM_005175.3	331
NM_001002027.2	1
NM_001370128.1	259
NM_145895.2	1
NM_001370127.1	1
NM_001370125.1	1
NM_145894.2	1
NM_021009.7	2850
*	362
NM_017818.4	2005
NM_173825.5	3284
NR_157022.1	1
NM_001363965.1	1
NM_001363964.1	1
NR_157022.1	1351
NM_173825.5	1
NM_001363964.1	1
NM_000998.5	435
NM_001330200.1	1037
NM_000981.4	1
NM_003091.4	1280
*	3034
NM_015172.4	5839
NM_001387844.1	1
NM_001387844.1	2801
NM_015172.4	1
NM_018373.3	1755
NM_003225.3	661
NM_001032.5	462
NM_001351375.2	1
NM_139323.4	1121
NM_003404.5	1
NM_007209.4	473
NM_138270.5	6178
NM_000489.6	1
NM_001281.3	1103
NR_155756.2	1
NM_001300971.3	1
NM_000581.4	961
NM_001329503.2	1
NM_001329502.2	1
NM_201397.3	1
NM_000140.5	2591
NM_001012515.4	1
NM_001371095.1	1
NM_001374778.1	1
NM_001371094.1	1
NM_001130.6	1481
NM_198970.2	1
NM_198969.1	1
NM_003091.4	1407
NM_198216.2	1
NM_198216.2	283
NM_003091.4	1
NM_000973.5	1148
NM_001317782.2	1
NM_033301.3	1
NM_001317771.2	1
NM_033301.3	259
NM_001317782.2	1
NM_001317771.2	1
NM_001144944.1	1124
NM_001144945.1	1
NM_033546.4	1
NM_002795.4	909
NM_001252294.2	821
NM_012391.3	1
*	663
NM_001005340.2	1056
NM_002510.3	1
NM_000976.4	1359
NM_000976.4	512
NM_001018025.4	1361
NM_139323.4	1231
NM_003404.5	1
NM_139323.4	472
NM_003404.5	1
NM_001006.5	673
NM_002356.7	2560
NM_002356.7	84
NM_172251.3	747
NR_036610.2	510
NM_003017.5	1
NM_001330200.1	771
NM_000981.4	1
NR_161454.1	1346
NM_206967.3	1
NR_161452.1	1
NM_206967.3	348
NR_161452.1	1
NR_161454.1	1
NR_161453.1	1
NM_001270491.2	455
NM_012423.4	1
NR_073024.2	1
NR_026712.1	1
NR_003932.2	1
NR_004844.1	1
NM_001018070.3	331
NM_020441.3	1
NM_000978.4	604
NM_003225.3	480
NM_032635.4	448
NM_001242597.2	1
NM_021130.5	1329
NM_001300981.2	1
NM_007375.4	1504
NM_007375.4	501
NM_000971.4	932
NM_001363737.2	1
NM_001113202.2	936
NM_001320193.2	1
NM_005594.6	1
NM_001113201.3	1
NM_001365896.1	1
NM_001320194.2	1
NM_002902.3	3103
NM_001271837.2	1
NM_002902.3	1313
NM_001271837.2	1
NM_001363737.2	265
NM_000971.4	1
NM_032351.6	1674
NM_001278279.3	1
NM_006004.4	753
NM_001297565.2	1
NM_001297566.2	1
NM_001089591.1	1
NM_001003.3	857
NM_199440.2	1891
NM_002156.5	1
NR_036658.2	395
NR_036659.2	1
NR_003605.2	1
NR_003604.3	1
NM_199440.2	257
NM_002156.5	1
NM_016480.5	1491
NR_109830.2	1
NM_001033112.3	1
NM_001743.6	2012
NM_001305624.1	1
NM_001305626.1	1
NM_001305625.2	1
NM_001305624.1	788
NM_001743.6	1
NM_001305625.2	1
NM_001134738.1	1008
NM_001706.5	1
NM_001130845.2	1
NM_002128.7	961
NM_001363661.2	1
NM_001313893.1	1
NM_001370340.1	1
NM_001313892.2	1
NM_001370339.1	1
NM_002128.7	234
NM_004627.6	1625
NM_001350294.2	1
NM_001350293.1	1
NM_001350295.2	1
NM_001146218.3	1
NM_001350296.2	1
*	811
NM_000978.4	857
NM_000978.4	226
NM_001404.5	443
NM_003472.4	4924
NM_001134709.2	1
NM_003472.4	2159
NM_001008388.5	472
*	1104
NM_001308269.3	1692
NM_001008727.5	1
NM_001008727.5	402
NM_001308269.3	1
NM_001301228.2	449
NM_001301229.2	1
NM_001301231.2	1
NM_005342.4	1
NM_001243885.2	2132
NM_005749.4	1
NM_001243877.2	1
NM_005749.4	685
NM_001243877.2	1
NM_001243885.2	1
NM_001062.4	1589
NM_002952.4	963
NM_006341.4	1151
NM_001127325.2	1
NM_000978.4	565
NM_032043.3	3420
NM_032043.3	652
*	1313
*	531
NM_000978.4	599
NM_001354086.2	2742
NM_001354089.2	1
NM_001354090.2	1
NM_001354101.2	1
NM_001354082.1	1
NM_001354103.2	1
NM_153682.3	647
NM_153681.2	1
NM_016430.4	1
NM_001320480.2	1
NM_000696.3	3260
NM_001365774.2	1
NM_001365774.2	852
NM_000696.3	1
NM_001404.5	2303
NM_006704.5	2071
NM_001130912.3	1
NM_001320831.2	1
NM_006815.4	2145
NM_001321445.2	1
*	1528
NM_001363661.2	361
NM_001370341.1	1
NM_001370339.1	1
NM_001370340.1	1
NM_002128.7	1
NM_001313893.1	1
NM_001013663.2	417
NR_073416.2	4219
NM_001271712.2	1
NR_073416.2	1539
NM_001271712.2	1
NM_014580.5	1
NM_014580.5	1
NR_073416.2	590
NM_001271712.2	1
NM_014313.4	1239
NM_021104.2	518
NM_001035267.2	1
NM_001350578.2	1
NM_001350575.2	1
NM_001242397.2	310
NR_073472.2	1
NM_002822.5	1
NR_073473.2	1
NM_030981.3	2070
NM_030981.3	611
NM_000981.4	768
NM_001330200.1	1
NM_018663.3	620
NM_018663.3	195
*	1700
NM_001330232.2	2498
NM_004537.7	1
NM_139207.5	1
NM_001330231.2	1
NM_004537.7	1026
NM_139207.5	1
NM_001330231.2	1
NM_001167947.2	1176
NM_001002258.5	474
NM_001689.5	1
NM_001190329.2	1
NR_138470.2	1809
NM_001330247.1	1
NM_001330251.1	1
NM_194247.3	1
NM_001330200.1	553
NM_000981.4	1
NM_001330200.1	113
NM_000981.4	1
NM_000982.4	696
NR_026911.1	1
NM_005494.3	1604
NM_021121.4	1338
NM_001037663.2	1
NM_001959.4	1
NM_021121.4	535
NM_001959.4	1
NM_001037663.2	1
NM_001135162.2	717
NM_000754.4	1
NM_001135161.2	1
NM_001362828.2	1
NM_007310.3	1
NM_018947.6	466
NM_000976.4	1060
NM_000976.4	364
NM_001354357.2	590
NR_026737.3	1
NM_001145020.3	1
NR_148537.2	1
NR_148870.3	1
NR_148536.2	1
NM_004607.3	388
NM_001297738.2	1
NM_001297740.2	1
NM_018475.5	707
NR_073070.2	1
NM_001040100.2	1779
NM_001320679.2	1
NM_000980.4	652
NR_036659.2	464
NR_036658.2	1
NR_003604.3	1
NR_003605.2	1
NR_003606.3	1
*	443
NM_000996.4	431
NM_001316311.2	1
NM_001030009.2	960
NM_001019.5	1
NM_001030009.2	284
NM_001019.5	1
NM_003846.3	1714
NR_073491.2	1
NR_073492.2	1
NM_001184795.1	1
NR_073493.2	1
NM_002128.7	1303
NM_001363661.2	1
NM_001370339.1	1
NM_001313893.1	1
NM_001370341.1	1
NM_001313892.2	1
NM_001363661.2	295
NM_002795.4	807
NR_104195.2	1
NR_037669.2	1057
NM_024051.4	1
NM_000983.4	734
NM_016139.4	749
NM_001320327.2	1
*	971
NM_206964.2	1551
NM_058186.4	1
NM_001313893.1	1247
NM_001370340.1	1
NM_001313892.2	1
NM_002128.7	1
NM_001363661.2	1
NM_001370339.1	1
NM_000903.3	1999
NM_001025434.2	1
NM_001025433.2	1
NM_000903.3	637
NM_001025433.2	1
NM_001025434.2	1
NM_001286137.2	1
NR_111943.2	497
NM_001021.6	1
NR_111944.3	1
NM_007019.4	862
NM_181800.3	1
NM_181801.4	1
NM_003776.4	1207
NM_001318151.2	1
NM_002415.2	704
NR_038911.1	1
NM_001190470.2	263
NM_001190702.2	1
NM_006886.4	772
NR_037930.1	252
NM_006886.4	1
NR_037929.1	1
NM_002489.4	864
NM_002489.4	299
NM_003038.5	4727
NM_001348407.2	1
NM_001348406.2	1
NM_001130914.2	446
NM_006806.5	1
NM_001006.5	1467
NM_052886.3	2813
NM_001663.4	1817
NM_000983.4	561
NM_002489.4	601
NM_001428.5	563
NM_001428.5	129
NM_001171795.2	1779
NM_001191035.2	1
NM_001191036.2	1
NM_001171797.2	1
NM_001171796.2	1
NM_001171798.2	1
NM_001127617.2	336
NM_184043.2	1
NM_001365307.2	1
NM_001365304.2	1
NM_001243177.4	1
NM_001365305.2	1
NM_005629.4	2786
NM_001142805.2	1
NM_006937.4	1932
NM_001005849.2	1
NM_006937.4	856
NM_001005849.2	1
NM_004547.6	876
NM_003093.3	1087
NR_029472.2	1
NM_003093.3	383
NR_029472.2	1
NM_001313893.1	342
NM_001370341.1	1
NM_002128.7	1
NM_001370340.1	1
NM_001313892.2	1
NM_001363661.2	1
NM_021029.6	443
NM_001010982.4	1536
NM_001145526.2	1
NM_001010982.4	293
NM_001145526.2	1
NM_001010982.4	150
NR_027083.2	1
NM_001145526.2	1
NM_006406.2	1043
*	1002
NM_021109.4	1064
NM_021109.4	233
NM_001319236.2	500
NM_000995.5	1
NM_001319235.2	1
NM_001319232.2	1
NM_033625.4	1
NM_001319234.1	1
NM_014763.4	1415
NM_001997.5	571
NM_001018138.1	1308
NM_002512.4	1
NM_001018139.2	1
NM_001018137.3	1
NR_037149.2	1
NM_001018136.3	1
NM_002512.4	504
*	871
NM_212552.3	618
*	3139
NM_001199694.2	687
NM_001199693.1	1
NM_003040.4	1
NM_001199692.3	1
NM_001317968.2	490
NM_152285.4	1
NM_080656.3	1239
NM_014281.5	1856
NM_001271096.2	1
NM_078480.3	1
NM_001271098.2	1
NM_001271100.2	1
NM_001362897.2	1
NM_001242915.2	1580
NM_001242912.2	1
NM_001242911.2	1
NM_001242914.2	1
NM_001242916.2	1
NM_019006.4	1
NR_160308.1	1860
NR_160308.1	92
NM_002489.4	1031
NM_002489.4	391
*	5884
NM_006265.3	351
NM_006842.3	471
NM_001212.4	921
NM_001009.4	831
NM_018407.6	1917
NR_002315.1	1366
NM_002107.7	1
NM_001379043.1	1
NM_001379045.1	1
NM_001379046.1	1
NM_001379047.1	1
NM_001379045.1	170
NM_016139.4	790
NM_001320327.2	1
NM_016048.2	316
NM_001013.4	521
NM_001321702.2	1
NM_001321704.2	1
NM_001321705.2	1
NM_001321701.2	1
NR_135763.2	1
NM_079423.4	731
NM_021019.5	1
NM_004528.4	746
NM_001313893.1	504
NM_001370341.1	1
NM_002128.7	1
NM_001370340.1	1
NM_001313892.2	1
NM_001363661.2	1
NM_001177413.1	376
NM_001135592.2	1
NM_002954.6	1
NM_001135592.2	167
NM_002954.6	1
NM_001177413.1	1
NM_053041.3	1392
NM_001099339.2	1
NM_001137553.2	936
NM_001137552.2	1
NM_004735.4	1
NM_001997.5	640
NM_002157.3	595
NM_001007074.1	459
NM_001007073.1	1
NM_000994.4	1
NM_000970.6	1266
NM_001320141.2	1
NM_001320139.2	1
NM_001320138.2	1
NM_001320137.2	1
NM_001024662.3	1
NM_000801.5	1643
NM_001199786.1	1
NM_012071.4	1001
NM_001078645.3	2136
NM_001330101.2	1
NM_001318518.3	1
NM_001330104.2	1
NM_003903.5	1
NM_001318517.3	1
*	729
NR_104194.2	338
NR_104195.2	1
NM_002795.4	1
NM_001330200.1	660
NM_000981.4	1
NM_000981.4	234
NM_001330200.1	1
NM_001322956.2	1553
NM_001322955.2	1
NM_138391.6	1
NM_001322957.2	1
NR_136531.2	1
NR_136532.2	1
NM_004074.3	485
NR_111943.2	574
NM_001021.6	1
NR_111944.3	1
NM_001028.3	79
NM_000521.4	1987
NM_001292004.2	1
NM_001011.4	998
NM_001139499.2	308
NM_012322.3	1
NR_024466.2	1
NM_001130710.2	1
NR_138054.2	3369
NR_138055.2	1
NM_001329587.2	1
NM_001329588.2	1
NM_001329589.2	1
NM_001329585.2	1
NM_001997.5	513
NM_001164266.1	725
NM_021070.4	1
NM_001130144.3	1
NM_012423.4	709
NR_026712.1	1
NR_073024.2	1
NM_001270491.2	1
NM_005998.5	3178
NR_036565.2	1
NR_036564.2	1
NM_001008800.3	1
NM_001330200.1	735
NM_000981.4	1
NM_000971.4	987
NM_001363737.2	1
NM_004547.6	698
NM_000998.5	535
NM_005507.3	1890
NM_005507.3	528
NM_139323.4	1100
NM_003404.5	1
NM_001145524.2	1027
NM_031477.5	1
NM_053056.3	771
NM_022063.3	1153
NM_001134672.2	1
NM_001029.5	766
NR_002309.1	1
NR_002309.1	280
NM_001029.5	1
NM_001145675.2	602
NM_001270771.2	1
NM_021069.5	1
NM_001145673.2	1
NM_001145671.2	1
NM_001145672.1	1
NM_001320918.1	1359
NM_001786.5	1
NM_033379.5	1
NM_001019.5	939
NM_001030009.2	1
NM_001019.5	354
NM_001030009.2	1
NM_015169.4	3007
*	417
NM_001001330.3	1087
NM_001402.6	2506
NM_004964.3	466
NM_001001973.3	1671
NM_001320886.2	1
NM_005174.4	1
NM_002489.4	950
NM_004068.4	2056
NM_001025205.2	1
NM_001311198.2	1
NM_001769.4	1331
NM_001330312.2	1
NM_006082.3	445
*	1672
NM_000989.4	721
*	349
NM_021814.5	3790
NM_001242828.2	1
NM_001301856.2	1
NM_001242830.2	1
NM_001030009.2	827
NM_001019.5	1
NM_001030009.2	296
NM_001019.5	1
NM_213611.3	440
NM_002635.4	1
NM_005888.4	1
*	1042
*	226
NM_002952.4	907
NM_000998.5	612
NM_000998.5	66
NM_014445.4	651
NM_006402.3	705
NM_001382293.1	1
NM_003755.5	1274
NM_003755.5	370
NR_134893.2	747
NR_134898.2	1
NR_134894.2	1
NR_134896.2	1
NM_080918.3	1
NM_001318859.2	1
NM_033546.4	1843
NM_001144944.1	1
NM_001144945.1	1
NM_033546.4	786
*	252
NM_005617.4	232
NM_001025070.2	1
NM_001025071.2	1
NR_077246.1	1
NM_016374.6	1814
NR_135074.2	1
NM_031371.4	1
NM_001206794.2	1
NM_006634.3	1698
NM_003761.5	507
NM_003091.4	845
NM_003091.4	148
NM_198216.2	1
NR_037913.1	1445
NM_001009922.3	1
NR_103723.1	1
NM_015436.4	1
NM_001387137.1	1
NM_001278539.2	1
*	755
NM_007209.4	732
NM_007209.4	98
NM_022777.4	1018
NM_001130821.3	1
NM_001287525.2	1
NM_001130820.3	1
NM_001130822.3	1
NM_001287526.1	1
NM_002512.4	737
NM_001018138.1	1
NM_001018139.2	1
NM_001018136.3	1
NR_037149.2	1
NM_001018137.3	1
NM_001142416.2	3297
NM_004757.4	1
NM_001142415.2	1
NM_004757.4	1525
NM_001142415.2	1
NM_001142416.2	1
NM_021104.2	894
NM_001035267.2	1
NM_001035267.2	277
NM_021104.2	1
NM_002103.5	1253
NM_001161587.2	1
NR_027763.2	1
NM_030759.5	3312
NM_001282405.2	1
NM_001007073.1	633
NM_001007074.1	1
NM_000994.4	1
NM_001300981.2	1155
NM_006660.5	2547
NR_133680.2	1
NR_002578.3	712
NR_152533.1	1
NR_152525.1	1
NR_152532.1	1
NR_152531.1	1
NR_152524.1	1
NM_000971.4	874
NM_001363737.2	1
NM_001190452.2	873
NM_001190708.2	1
NM_001190708.2	288
NM_001190452.2	1
NM_001190487.2	1
NR_052022.2	1034
NR_052023.2	1
NM_002212.4	1
NM_181466.3	1
NM_181468.2	1
NM_001267810.1	1
NM_014402.5	523
NM_016587.4	1672
NM_007276.5	1
NM_016020.4	2394
NM_001350502.2	1
NM_016020.4	1177
NM_001350502.2	1
NM_001350501.2	1
NM_001350501.2	1
NM_000977.4	848
NM_033251.2	1
NM_001243131.1	1
NM_031280.4	934
NM_001026.5	1084
NM_033022.4	1
NM_001142282.2	1
NM_001142283.2	1
NM_001142284.2	1
NM_001142285.2	1
NM_001026.5	405
NM_014394.3	1537
NR_159993.1	757
NM_000997.5	1
NM_004954.5	2350
NM_017490.4	1
NM_001039469.3	1
NM_001163297.2	1
NM_001163296.2	1
NM_017490.4	941
NM_001039469.3	1
*	447
NM_004637.6	1483
NM_002137.4	2984
NM_031243.3	1
NM_002137.4	1277
NM_031243.3	1
*	496
NM_002952.4	938
NM_004311.4	375
NR_024611.3	1127
NM_005340.7	1
NR_024611.3	394
NM_005340.7	1
NR_134494.2	1
NR_073488.2	1
NR_024610.3	1
NM_001012300.1	517
NM_001278341.2	1
NM_006337.5	1
NM_015268.4	1731
NM_001329126.2	1
NR_003584.3	708
NM_000997.5	578
NR_159993.1	1
NM_005063.5	4355
NM_002823.5	1180
NM_001099285.2	1
NM_000981.4	824
NM_001330200.1	1
NM_001344.4	1086
NM_001344.4	365
NM_004255.4	676
NM_001015.5	529
NM_079423.4	688
NM_021019.5	1
NM_014997.4	1712
NM_014997.4	184
NM_001286470.2	3171
NM_001358312.2	1
NM_001358310.2	1
NM_001102368.3	1
NM_001102366.3	1
NM_001102367.2	1
NM_002623.4	632
NM_000980.4	789
NM_032881.3	1193
NM_003226.4	581
NM_002489.4	453
NM_014394.3	184
NM_001376.5	1712
NM_001376.5	580
NM_001271958.2	2077
NM_001271957.2	1
NM_001271959.2	1
NM_014437.5	1
NM_001271960.2	1
NM_001271961.2	1
NM_001130440.2	1271
NM_003133.6	1
NM_004492.3	345
NM_001320929.2	1
NM_001320930.2	1
NM_005617.4	603
NM_001025071.2	1
NM_001025070.2	1
NR_159993.1	458
NM_000997.5	1
NM_198589.3	1672
NM_001322243.2	1
NM_198590.3	1
NM_001728.4	1
NM_198591.4	1
NM_021103.4	566
NM_018727.5	1541
NM_080706.3	1
NM_080705.4	1
NM_080704.4	1
NM_024923.4	2850
NM_024923.4	764
NM_007176.4	1134
NR_162149.1	1637
NM_021109.4	724
NM_021109.4	75
NM_206826.1	1059
NM_014366.5	1
NM_206825.2	1
NM_206826.1	430
NM_206825.2	1
NM_014366.5	1
NM_001101.5	1826
NM_001253794.2	441
NM_001253791.1	1
NM_001253790.1	1
NM_001253793.2	1
*	1229
NM_080822.3	1026
NR_144475.2	1
NM_001346576.2	1
NR_144476.2	1
NM_001346575.1	1
NM_001346574.1	1
NM_000978.4	882
NM_000978.4	258
NR_146333.1	432
NM_000969.5	1
NM_007240.3	686
NM_000967.4	1712
NM_001033853.2	1
NM_000967.4	155
NM_001033853.2	1
NM_001047434.3	896
NM_206831.3	1
NM_001317782.2	1161
NM_000973.5	1
NM_001317771.2	1
NM_033301.3	1
NM_005794.4	1009
NM_182908.5	1
*	291
NM_001291603.2	781
NM_006519.4	1
NM_001291602.2	1
NM_206826.1	1749
NM_206825.2	1
NM_014366.5	1
NR_034106.3	706
NR_034105.4	1
NR_110453.2	1
NM_001320141.2	1409
NM_001320139.2	1
NM_001320138.2	1
NM_001320140.2	1
NM_001320137.2	1
NM_001024662.3	1
*	847
NM_001308130.2	473
NM_001300822.3	1
NM_017665.4	1
NM_001308127.2	1
NM_001300816.3	1
NR_125337.3	1
NM_001330200.1	915
NM_000981.4	1
NM_002806.5	1724
NR_158967.2	1
NM_001366414.2	1
NM_016049.4	857
NM_001346874.2	1
NM_001346875.2	1
NM_000978.4	924
NM_000978.4	374
NM_205842.3	3708
NM_013436.5	1
NM_006713.4	1130
NM_001005.5	894
NM_001260506.2	1
NM_001260507.2	1
NM_001256802.2	1
NM_005776.3	2552
NM_005776.3	582
NM_002128.7	300
NM_001313893.1	1
NM_001313892.2	1
NM_001370341.1	1
NM_001363661.2	1
NM_001370339.1	1
NM_138425.4	604
NM_001301838.2	1
NM_001301837.2	1
NR_126035.2	1
NM_138689.3	935
*	600
NM_148976.3	1191
NM_002786.4	1
NM_152398.4	671
NM_001286773.2	1
NM_001014446.3	1
NM_001308139.2	994
NM_001366259.1	1
NM_001366260.1	1
NM_001366258.1	1
NM_001366263.1	1
NM_001308138.2	1
NM_004152.3	915
NM_001301020.1	1
NM_021104.2	866
NM_001035267.2	1
NM_001350575.2	1
NM_001350578.2	1
NM_001035267.2	198
NM_021104.2	1
NM_006830.4	519
NM_021104.2	291
NM_001035267.2	1
NM_001350575.2	1
NM_001350578.2	1
NM_001207.5	1113
NM_001037637.2	1
NM_006597.6	2337
NM_021104.2	883
NM_001350575.2	1
NM_001035267.2	1
NM_001035267.2	350
NM_021104.2	1
NM_001350578.2	1
NM_001350575.2	1
NM_001286513.2	2384
NM_001286519.2	1
NM_001286517.2	1
NM_001286510.2	1
NM_001286511.2	1
NM_001286512.2	1
NM_001286509.2	376
NM_001025204.2	1032
NM_001025203.1	1
NM_006758.3	1
NM_021971.4	1458
NM_013334.4	1
NM_001002.4	1832
NM_053275.4	1
NM_016484.5	1115
NM_001370176.1	1
NM_001370177.1	1
NM_001370174.1	1
NM_001370175.1	1
NM_001370178.1	1
NM_016484.5	92
*	1451
NM_002354.3	2355
NM_002354.3	226
NM_184043.2	1032
NM_001127617.2	1
NM_001365305.2	1
NM_001365304.2	1
NM_001243177.4	1
NM_184041.5	1
NM_001035006.5	1144
NM_001199341.3	1
NM_001369555.1	1
NM_001199344.3	1
NM_001199342.3	1
NM_001369557.1	1
NM_001369562.1	457
NM_003226.4	542
NM_016410.6	1894
NM_001195536.2	1
NM_000801.5	1591
NM_001199786.1	1
NM_002862.4	314
NM_001001973.3	2251
NM_001320886.2	1
NM_005174.4	1
NM_001001973.3	899
NM_005174.4	1
NM_001320886.2	1
NM_001010.3	897
NM_016063.3	1487
NM_016063.3	516
*	808
NM_007158.6	3991
NM_001007553.3	1
NM_001130523.3	1
NM_001242891.2	1
NM_001242893.2	1
NM_001242892.2	1
NM_000976.4	1183
NM_000976.4	464
NM_004607.3	1145
NM_001190702.2	438
NM_001190470.2	1
NR_002315.1	1596
NM_001379043.1	1
NM_001379045.1	1
NM_002107.7	1
NM_001379047.1	1
NM_001379046.1	1
*	2000
NM_022551.3	697
NM_014412.3	1039
NM_001007214.1	1
NM_000981.4	785
NM_001330200.1	1
NM_016627.5	1916
NM_001346484.2	1
NR_144442.2	1
NR_144443.2	1
NM_001033574.2	1
NM_001126051.1	800
NM_001319186.2	1
NM_001319187.2	1
NM_001126050.2	1
NM_004494.3	1
NM_001319188.2	1
NM_002300.8	1450
NM_001315537.2	1
NM_001174097.3	1
NM_001308110.2	2495
NM_016586.3	1
NM_001144891.2	1
NM_001144891.2	263
NM_001308110.2	1
NM_016586.3	1
NM_000981.4	1382
NM_001330200.1	1
NM_000981.4	575
NM_001330200.1	1
NM_001329400.2	397
NM_001329401.2	1
NM_001329397.2	1
NM_001329398.2	1
NM_001329394.2	1
NM_030938.5	1
NM_001167916.3	616
NM_001167915.3	1
NM_001167917.1	1
NM_001167915.3	235
NM_001167916.3	1
NM_001167917.1	1
NM_032514.4	1008
NM_181509.3	1
NM_016065.4	678
NM_016065.4	120
NM_001321483.2	558
NM_001321484.2	1
NM_001022.4	1
NM_001321485.2	1
NM_058173.3	452
NM_014056.4	1382
NM_001099669.2	1
NM_001099668.2	1
NM_021104.2	429
NM_001035267.2	1
NM_001350578.2	1
NM_001350575.2	1
NM_004147.4	1441
NM_014624.4	568
NM_005192.4	916
NM_001330173.2	1
NM_001130851.2	1
NM_004301.5	1916
NM_178042.4	1
NM_177989.4	1
NM_021127.3	3518
NM_001382615.1	1
NM_001382618.1	1
NM_001382616.1	1
NM_001382617.1	1
NM_001382623.1	1
NM_021127.3	1345
*	981
NM_001253379.2	720
NM_001253380.2	1
NM_001253382.2	1
NM_002948.5	1
NM_001253383.3	1
NM_005617.4	711
NM_001025070.2	1
NM_001025071.2	1
NM_001006.5	1608
NM_001006.5	631
NM_002952.4	981
NM_001198843.2	973
NM_002896.4	1
NM_001271969.2	2609
NM_007355.4	1
NM_001271970.2	1
NM_001371238.1	1
NM_001271972.2	1
NM_001271971.2	1
NM_007176.4	2332
NM_007176.4	1075
NM_001024662.3	317
NM_001320137.2	1
NM_016407.5	1700
NM_001283036.2	1
NM_001283035.2	1
NM_001283037.2	1
NM_016286.4	909
NM_001195218.1	1
NM_001018161.2	1598
NM_000305.3	1
NM_006284.4	809
NM_000978.4	517
NM_001281715.2	1352
NM_002634.4	1
NM_001281496.2	1
